url,domain,title,date,clean_text,label,label_reason
https://www.antaranews.com/berita/4619466/harga-emas-antam-naik-lagi-jadi-rp1624-juta-per-gram,antaranews.com,"Harga emas Antam naik lagi jadi Rp1,624 juta per gram",2025-02-01,"adapun harga jual kembali (buyback) emas batangan turut naik, yakni rp1.475.000 per gram jakarta (antara) - harga emas antam yang dipantau dari laman logam mulia, sabtu, naik sebesar rp4.000 per gram, dari rp1.620.000 per gram menjadi rp1.624.000 per gram. adapun harga jual kembali (buyback) emas batangan turut naik, yakni rp1.475.000 per gram. transaksi harga jual dikenakan potongan pajak, sesuai dengan pmk no. 34/pmk.10/2017. penjualan kembali emas batangan ke pt antam tbk dengan nominal lebih dari rp10 juta, dikenakan pajak penghasilan (pph) pasal 22 sebesar 1,5 persen untuk pemegang nomor pokok wajib pajak (npwp) dan 3 persen untuk non-npwp. pph 22 atas transaksi ""buyback"" dipotong langsung dari total nilai ""buyback"". berikut harga pecahan emas batangan yang tercatat di laman logam mulia antam pada sabtu: - harga emas 0,5 gram: rp862.000. - harga emas 1 gram: rp1.624.000. - harga emas 2 gram: rp3.188.000. - harga emas 3 gram: rp4.757.000. - harga emas 5 gram: rp7.895.000. - harga emas 10 gram: rp15.735.000. - harga emas 25 gram: rp39.212.000. - harga emas 50 gram: rp78.345.000. - harga emas 100 gram: rp156.612.000. - harga emas 250 gram: rp391.265.000. - harga emas 500 gram: rp782.320.000. - harga emas 1.000 gram: rp1.564.600.000. potongan pajak harga beli emas sesuai dengan pmk nomor 34/pmk.10/2017, pembelian emas batangan dikenakan pph 22 sebesar 0,45 persen untuk pemegang npwp dan 0,9 persen untuk non-npwp. setiap pembelian emas batangan disertai dengan bukti potong pph 22.",Neutral,Berita ini hanya melaporkan kenaikan harga emas yang tidak termasuk dalam komponen utama perhitungan inflasi Indeks Harga Konsumen (CPI).
https://www.antaranews.com/berita/5251205/harga-emas-antam-hari-ini-naik-rp21000-jadi-rp2343-juta-gram,antaranews.com,"Harga emas Antam hari ini naik Rp21.000 jadi Rp2,343 juta/gram",2025-11-19,"harga emas antam yang dipantau dari laman logam mulia, rabu (19/11) mengalami kenaikan rp21.000 dari awalnya rp2.322.000 menjadi rp2.343.000 per gram. harga jual kembali (buyback) turut naik ke angka rp2.204.000 per gram, serta dijual mulai dari gramasi 0,5 gram hingga 1 kilogram (1.000 gram). transaksi harga jual dikenakan potongan pajak, sesuai dengan pmk no. 34/pmk.10/2017. penjualan kembali emas batangan ke pt antam tbk dengan nominal lebih dari rp10 juta, dikenakan pajak penghasilan (pph) pasal 22 sebesar 1,5 persen untuk pemegang nomor pokok wajib pajak (npwp) dan 3 persen untuk non-npwp. pph 22 atas transaksi buyback dipotong langsung dari total nilai buyback. berikut harga pecahan emas batangan yang tercatat di laman logam mulia antam pada rabu: - harga emas 0,5 gram: rp1.221.500. - harga emas 1 gram: rp2.343.000. - harga emas 2 gram: rp4.626.000. - harga emas 3 gram: rp6.914.000. - harga emas 5 gram: rp11.490.000. - harga emas 10 gram: rp22.925.000. - harga emas 25 gram: rp57.187.000. - harga emas 50 gram: rp114.295.000. - harga emas 100 gram: rp228.512.000. - harga emas 250 gram: rp571.015.000. - harga emas 500 gram: rp1.141.820.000. - harga emas 1.000 gram: rp2.283.600.000. potongan pajak harga beli emas sesuai dengan pmk nomor 34/pmk.10/2017, pembelian emas batangan dikenakan pph 22 sebesar 0,45 persen untuk pemegang npwp dan 0,9 persen untuk non-npwp. setiap pembelian emas batangan disertai dengan bukti potong pph 22.",Neutral,Berita ini hanya melaporkan kenaikan harga emas yang tidak termasuk dalam komponen utama perhitungan inflasi Indeks Harga Konsumen (CPI).
https://www.antaranews.com/berita/5251109/harga-emas-ubs-galeri24-di-pegadaian-rabu-ini-kompak-merosot,antaranews.com,Harga emas UBS-Galeri24 di Pegadaian Rabu ini kompak merosot,2025-11-19,"harga emas yang dikutip dari laman resmi sahabat pegadaian, rabu (19/11) menunjukkan dua produk logam mulia yakni buatan ubs dan galeri24 yang kompak mengalami penurunan harga. harga jual emas galeri24 anjlok dari awalnya rp2.418.000 menjadi rp2.383.000 per gram, begitu pula emas ubs yang turut turun ke angka rp2.385.000 dari semula dibanderol dengan harga rp2.422.000 per gram. emas galeri24 dijual dengan kuantitas 0,5 gram hingga 1.000 gram atau 1 kilogram. sementara emas ubs dijual dengan kuantitas 0,5 gram hingga 500 gram.",Deflation,"Harga emas, sebagai komoditas investasi, dilaporkan mengalami penurunan signifikan."
https://www.antaranews.com/berita/4769845/simak-perbedaan-emas-antam-ubs-sebelum-investasi-logam-mulia,antaranews.com,Simak perbedaan emas Antam & UBS sebelum investasi logam mulia,2025-04-14,"investasi emas kini kembali naik daun seiring tren harga logam mulia yang terus merangkak naik. tak hanya mudah dilakukan, investasi emas juga dinilai minim risiko dan cocok untuk jangka panjang. di indonesia, terdapat dua merek emas batangan yang paling dikenal masyarakat, yakni emas antam dan emas ubs. meski sama-sama memiliki kadar kemurnian tinggi, keduanya memiliki sejumlah perbedaan yang perlu dipahami sebelum memutuskan untuk membeli. 1. produsen dan latar belakang perusahaan perbedaan mendasar antara emas antam dan ubs terletak pada produsennya. emas antam diproduksi oleh pt aneka tambang tbk (antam), sebuah badan usaha milik negara (bumn) yang bergerak di sektor pertambangan. antam memiliki reputasi kuat sebagai produsen logam mulia terpercaya, baik di dalam maupun luar negeri. sementara itu, emas ubs merupakan produk dari pt untung bersama sejahtera, perusahaan swasta nasional yang sejak lama bergerak di bidang industri perhiasan. ubs tidak hanya memproduksi emas batangan, tetapi juga berbagai jenis perhiasan emas yang telah beredar luas di pasar.",Neutral,"Artikel ini membahas tren investasi emas dan perbandingannya, bukan perubahan harga barang dan jasa konsumsi yang mempengaruhi CPI."
https://www.antaranews.com/berita/4671553/pertamina-patra-niaga-raih-12-proper-emas,antaranews.com,Pertamina Patra Niaga raih 12 PROPER Emas,2025-02-25,"pt pertamina patra niaga meraih 12 program penilaian peringkat kinerja perusahaan (proper) tahun 2024 untuk kategori emas dan 61 proper hijau, yang diselenggarakan kementerian lingkungan hidup. direktur utama pertamina patra niaga riva siahaan mengungkapkan rasa syukur dan mengapresiasi kinerja seluruh tim yang telah bekerja keras mengimplementasikan praktik bisnis hijau secara konsisten. ia juga mengatakan pencapaian tersebut membuktikan perusahaan tidak hanya fokus kepada kepatuhan (compliance) dalam menjalankan bisnis, namun lebih dari itu, perusahaan juga fokus dalam aspek environmental, social, and governance (esg). ""ini sejalan dengan pembaruan visi pertamina patra niaga, yaitu menjadi perusahaan yang memberikan solusi energi untuk kemandirian dan keberlanjutan,"" ujarnya dalam keterangannya di jakarta, selasa. dalam hal keberlanjutan tersebut, dari total 36 proper emas yang diraih pertamina group, 12 di antaranya berasal dari pertamina patra niaga, yang menjadi bukti nyata perusahaan terus berupaya meningkatkan kontribusi di bidang esg. ""pencapaian ini menunjukkan bahwa fokus kami tidak hanya pada keberlangsungan operasional bisnis perusahaan, tetapi juga mendukung pemerintah dan upaya indonesia dalam meningkatkan komitmen terhadap esg,"" ucapnya. penghargaan, yang berlangsung jakarta, senin (24/2/2025), diberikan menteri lingkungan hidup hanif faisol nurofiq kepada direktur utama pertamina patra niaga riva siahaan dan jajaran dari masing-masing unit lokasi peserta proper 2024. dalam sambutannya, hanif menegaskan penghargaan proper dan green leadership diharapkan akan menjadi pemacu untuk terus meningkatkan kinerja dan inovasi dalam pengelolaan lingkungan hidup serta menjadikan contoh bagi yang lain. ""proper diharapkan tidak hanya menjadi pendorong bagi dunia usaha untuk meningkatkan kinerja pengelolaan lingkungannya, tetapi juga berkembang menjadi kerangka kerja kolaborasi antara pemerintah, dunia usaha, dan masyarakat untuk mengatasi persoalan perusahaan, lingkungan, dan permasalahan sosial, dengan tidak meninggalkan esensi utamanya, ketaatan terhadap peraturan serta terus menjunjung tinggi kearifan lokal,"" ujarnya. tidak hanya mempertahankan 12 proper emas, jumlah proper hijau, yang diraih pertamina patra niaga juga meningkat dari tahun lalu 44 menjadi 61 pada tahun ini. pencapaian tersebut menjadi momentum penting bagi perusahaan untuk terus memperluas dampak positif bagi lingkungan dan masyarakat. riva menambahkan keberhasilan juga merupakan hasil dari sinergi yang kuat antara perusahaan, pemerintah, dan masyarakat dalam mewujudkan bisnis yang ramah lingkungan dan berkelanjutan. ""kami akan terus berinovasi dan meningkatkan standar dalam pengelolaan lingkungan serta program pemberdayaan masyarakat, sehingga dapat memberikan manfaat jangka panjang bagi lingkungan dan generasi mendatang,"" sebutnya. salah satu keberhasilan program proper dari pertamina patra niaga yaitu dari unit lokasi aviation fuel terminal supadio, pontianak, yang menghadirkan inovasi eco pineaplle-majun dan eco-risa (entrepreneurship for supporting women), yang memanfaatkan serat daun nanas untuk substitusi majun serta produksi pembalut ramah lingkungan, sekaligus memberdayakan petani dan kelompok perempuan. program itu tidak hanya mengurangi limbah b3 dan emisi karbon hingga 16 ton co2e, tetapi juga meningkatkan pendapatan masyarakat, membuka akses kesehatan bagi 540 santriwati, serta menciptakan peluang ekonomi berkelanjutan bagi kelompok rentan. dengan pencapaian itu, pertamina patra niaga semakin memperkuat posisinya sebagai perusahaan yang tidak hanya berorientasi pada pertumbuhan bisnis, tetapi juga memiliki komitmen tinggi terhadap keberlanjutan lingkungan dan kesejahteraan masyarakat. ke-12 penghargaan proper emas 2024 yang diraih unit operasi pertamina patra niaga adalah: 1. regional jatimbalinus-aviation fuel terminal bandara internasional lombok 2. regional jatimbalinus-aviation fuel terminal juanda (surabaya) 3. regional jatimbalinus-aviation fuel terminal ngurah rai (bali) 4. regional jbt-aviation fuel terminal adi sumarmo (solo) 5. regional jbt-integrated terminal semarang 6. regional sumbagut-aviation fuel terminal hang nadim (kep. riau) 7. regional papua maluku-aviation fuel terminal pattimura (ambon, maluku) 8. regional kalimantan-aviation fuel terminal supadio (pontianak) 9. regional kalimantan-integrated terminal balikpapan 10. regional kalimantan-integrated terminal banjarmasin 11. regional sulawesi-fuel terminal parepare 12. regional sulawesi-integrated terminal makassar.",Neutral,Teks ini hanya melaporkan penghargaan perusahaan atas praktik bisnis hijau dan tidak membahas perubahan harga barang atau jasa.
https://www.antaranews.com/berita/4671517/harga-emas-antam-naik-tipis-jadi-rp1707-juta-per-gram,antaranews.com,"Harga emas Antam naik tipis jadi Rp1,707 juta per gram",2025-02-25,"harga emas antam yang dipantau dari laman logam mulia, selasa, naik sebesar rp2.000 per gram, dari rp1.705.000 per gram menjadi rp1.707.000 per gram. adapun harga jual kembali (buyback) emas batangan turut naik, yakni rp1.557.000 per gram. transaksi harga jual dikenakan potongan pajak, sesuai dengan pmk no. 34/pmk.10/2017. penjualan kembali emas batangan ke pt antam tbk dengan nominal lebih dari rp10 juta, dikenakan pajak penghasilan (pph) pasal 22 sebesar 1,5 persen untuk pemegang nomor pokok wajib pajak (npwp) dan 3 persen untuk non-npwp. pph 22 atas transaksi buyback dipotong langsung dari total nilai buyback. berikut harga pecahan emas batangan yang tercatat di laman logam mulia antam pada selasa: - harga emas 0,5 gram: rp903.500. - harga emas 1 gram: rp1.707.000. - harga emas 2 gram: rp3.354.000. - harga emas 3 gram: rp5.006.000. - harga emas 5 gram: rp8.310.000. - harga emas 10 gram: rp16.565.000. - harga emas 25 gram: rp41.287.000. - harga emas 50 gram: rp82.495.000. - harga emas 100 gram: rp164.912.000. - harga emas 250 gram: rp412.015.000. - harga emas 500 gram: rp823.820.000. - harga emas 1.000 gram: rp1.647.600.000. potongan pajak harga beli emas sesuai dengan pmk nomor 34/pmk.10/2017, pembelian emas batangan dikenakan pph 22 sebesar 0,45 persen untuk pemegang npwp dan 0,9 persen untuk non-npwp. setiap pembelian emas batangan disertai dengan bukti potong pph 22.",Inflation,"Artikel ini melaporkan kenaikan harga emas Antam yang merupakan komoditas investasi, bukan barang konsumsi yang menjadi indikator CPI."
https://www.antaranews.com/berita/4711313/menko-pangan-tekankan-stabilitas-harga-dan-panen-raya-di-jatim,antaranews.com,Menko Pangan tekankan stabilitas harga dan panen raya di Jatim,2025-03-14,"saat ini harga gabah di jawa timur sudah berada di atas harga eceran tertinggi (het), yang berarti kondisi cukup baik..., surabaya (antara) - menteri koordinator bidang pangan republik indonesia, zulkifli hasan, menekankan pentingnya stabilitas harga bahan pokok serta pengelolaan panen raya di jawa timur saat rapat koordinasi ketahanan pangan jatim tahun 2025 di gedung negara grahadi surabaya, jumat. dalam kesempatan tersebut, menko pangan menyoroti keterkaitan sektor pangan dengan infrastruktur yang menjadi domain menteri koordinator infrastruktur dan pembangunan kewilayahan agus harimurti yudhoyono (ahy), termasuk irigasi, waduk, pembangunan sawah baru, serta akses jalan menuju area pertanian. dia menegaskan, dua hal utama dalam pengelolaan pangan, khususnya menjelang hari raya idul fitri 1446 hijriah. ""saat ini harga sembako di jawa timur sangat baik, bahkan cenderung turun. saya meminta gubernur, wakil gubernur, bupati, dan wali kota untuk memastikan kondisi ini tetap terjaga agar masyarakat dapat menjalani ramadhan dan lebaran dengan tenang dan bahagia,"" ujarnya. selain itu, jawa timur sebagai lumbung pangan nasional tengah memasuki masa panen raya pada maret-april. menko pangan menginstruksikan para bupati untuk memastikan harga gabah tetap stabil di angka rp6.500 per kilogram sesuai ketetapan pemerintah. ""saat ini harga gabah di jawa timur sudah berada di atas harga eceran tertinggi (het), yang berarti kondisi cukup baik. saya minta panen raya ini betul-betul dikawal agar harga tidak turun dari rp6.500, sehingga petani tetap sejahtera dan termotivasi meningkatkan produksi,"" kata zulkifli. pemerintah daerah diminta untuk mengawasi panen raya secara ketat melalui camat dan kepala desa guna memastikan kesejahteraan petani serta kelangsungan ketahanan pangan nasional.",Deflation,"Menteri Koordinator Bidang Pangan menyatakan harga sembako di Jawa Timur cenderung turun, yang merupakan sinyal deflasi untuk barang pokok."
https://www.antaranews.com/berita/5090405/harga-emas-antam-kembali-cetak-rekor-tembus-rp2060-juta-per-gram,antaranews.com,"Harga emas Antam kembali cetak rekor, tembus Rp2,060 juta per gram",2025-09-06,"harga emas antam yang dipantau dari laman logam mulia, sabtu, melonjak rp18 ribu per gram, dari rp2.042.000 per gram menjadi rp2.060.000 per gram. dengan demikian, kembali mencetak rekor tertinggi apabila dibandingkan pada kamis (4/9) yang menyentuh rp2.044.000 per gram. adapun harga jual kembali (buyback) emas batangan turut meroket menjadi rp1.907.000 per gram. transaksi harga jual dikenakan potongan pajak, sesuai dengan pmk no. 34/pmk.10/2017. penjualan kembali emas batangan ke pt antam tbk dengan nominal lebih dari rp10 juta, dikenakan pajak penghasilan (pph) pasal 22 sebesar 1,5 persen untuk pemegang nomor pokok wajib pajak (npwp) dan 3 persen untuk non-npwp. pph 22 atas transaksi buyback dipotong langsung dari total nilai buyback. berikut harga pecahan emas batangan yang tercatat di laman logam mulia antam pada sabtu: - harga emas 0,5 gram: rp1.080.000 - harga emas 1 gram: rp2.060.000 - harga emas 2 gram: rp4.060.000 - harga emas 3 gram: rp6.065.000 - harga emas 5 gram: rp10.075.000 - harga emas 10 gram: rp20.095.000 - harga emas 25 gram: rp50.112.000 - harga emas 50 gram: rp100.145.000 - harga emas 100 gram: rp200.212.000 - harga emas 250 gram: rp500.265.000 - harga emas 500 gram: rp1.000.320.000 - harga emas 1.000 gram: rp2.000.600.000 potongan pajak harga beli emas sesuai dengan pmk nomor 34/pmk.10/2017, pembelian emas batangan dikenakan pph 22 sebesar 0,45 persen untuk pemegang npwp dan 0,9 persen untuk non-npwp. setiap pembelian emas batangan disertai dengan bukti potong pph 22.",Neutral,Kenaikan harga emas adalah pergerakan harga aset investasi dan tidak secara langsung mencerminkan perubahan Indeks Harga Konsumen (CPI) untuk barang dan jasa konsumsi sehari-hari.
https://www.antaranews.com/berita/4782733/harga-emas-antam-ubs-galeri24-di-pegadaian-tetap-stabil-pada-senin,antaranews.com,Harga emas Antam-UBS-Galeri24 di Pegadaian tetap stabil pada Senin,2025-04-21,"harga emas yang dikutip dari laman resmi pegadaian, senin (21/4) menunjukkan harga tiga produk logam mulia, yakni buatan antam, ubs dan galeri24 yang sama-sama tak mengalami perubahan harga jual sejak kemarin. emas antam tetap di angka rp2.034.000 per gram, emas galeri24 di angka rp1.964.000 per gram, serta emas buatan ubs stabil di harga jual rp1.993.000 per gram. emas buatan antam dan galeri24 dijual dengan kuantitas 0,5 gram hingga 1.000 gram atau 1 kilogram. sementara emas ubs dijual dengan kuantitas 0,5 gram hingga 500 gram.",Neutral,Stabilitas harga emas adalah pergerakan harga aset investasi dan tidak secara langsung mencerminkan perubahan Indeks Harga Konsumen (CPI) untuk barang dan jasa konsumsi sehari-hari.
https://www.antaranews.com/berita/4831541/emas-di-pegadaian-kembali-anjlok-hingga-rp22000-per-gram-pada-rabu,antaranews.com,Emas di Pegadaian kembali anjlok hingga Rp22.000 per gram pada Rabu,2025-05-14,"harga emas yang dikutip dari laman resmi pegadaian, rabu (14/5) menunjukkan tiga produk logam mulia, yakni buatan antam, ubs dan galeri24 yang mengalami penurunan harga jual dalam dua hari beruntun. emas antam turun rp22.000 dari semula rp1.980.000 per gram menjadi rp1.958.000. begitu pula emas galeri24 turut turun rp22.000 menjadi rp1.880.000 yang pada awalnya rp1.902.000 per gram. sementara emas buatan ubs turun rp15.000 ke angka rp1.914.000 dari semula rp1.929.000 per gram. emas buatan antam dan galeri24 dijual dengan kuantitas 0,5 gram hingga 1.000 gram atau 1 kilogram. sementara emas ubs dijual dengan kuantitas 0,5 gram hingga 500 gram.",Neutral,Penurunan harga emas adalah pergerakan harga aset investasi dan tidak secara langsung mencerminkan perubahan Indeks Harga Konsumen (CPI) untuk barang dan jasa konsumsi sehari-hari.
https://jogja.antaranews.com/berita/744485/emas-antam-naik-tipis-rp2000-menjadi-rp1886-juta-per-gram,jogja.antaranews.com,"Emas Antam naik tipis Rp2.000 menjadi Rp1,886 juta per gram",2025-05-14,"harga emas antam yang dipantau dari laman logam mulia rabu (14/5) naik tipis rp2.000 menjadi rp1.886.000 dari semula rp1.884.000 per gram. adapun harga jual kembali (buyback) emas batangan turut naik ke angka rp1.734.000 per gram. transaksi harga jual dikenakan potongan pajak, sesuai dengan pmk no. 34/pmk.10/2017. penjualan kembali emas batangan ke pt antam tbk dengan nominal lebih dari rp10 juta, dikenakan pajak penghasilan (pph) pasal 22 sebesar 1,5 persen untuk pemegang nomor pokok wajib pajak (npwp) dan 3 persen untuk non-npwp. pph 22 atas transaksi buyback dipotong langsung dari total nilai buyback. berikut harga pecahan emas batangan yang tercatat di laman logam mulia antam pada rabu: - harga emas 0,5 gram: rp993.000. - harga emas 1 gram: rp1.886.000. - harga emas 2 gram: rp3.712.000. - harga emas 3 gram: rp5.543.000. - harga emas 5 gram: rp9.205.000. - harga emas 10 gram: rp18.355.000. - harga emas 25 gram: rp45.762.000. - harga emas 50 gram: rp91.445.000. - harga emas 100 gram: rp182.812.000. - harga emas 250 gram: rp456.765.000. - harga emas 500 gram: rp913.320.000. - harga emas 1.000 gram: rp1.826.600.000. potongan pajak harga beli emas sesuai dengan pmk nomor 34/pmk.10/2017, pembelian emas batangan dikenakan pph 22 sebesar 0,45 persen untuk pemegang npwp dan 0,9 persen untuk non-npwp. setiap pembelian emas batangan disertai dengan bukti potong pph 22. berita ini telah tayang di antaranews.com dengan judul: emas antam pada rabu naik tipis rp2.000 menjadi rp1,886 juta per gram",Neutral,Kenaikan harga emas adalah pergerakan harga aset investasi dan tidak secara langsung mencerminkan perubahan Indeks Harga Konsumen (CPI) untuk barang dan jasa konsumsi sehari-hari.
https://www.antaranews.com/berita/4831645/emas-antam-pada-rabu-naik-tipis-rp2000-menjadi-rp1886-juta-per-gram,antaranews.com,"Emas Antam pada Rabu naik tipis Rp2.000 menjadi Rp1,886 juta per gram",2025-05-14,"harga emas antam yang dipantau dari laman logam mulia rabu (14/5) naik tipis rp2.000 menjadi rp1.886.000 dari semula rp1.884.000 per gram. adapun harga jual kembali (buyback) emas batangan turut naik ke angka rp1.734.000 per gram. transaksi harga jual dikenakan potongan pajak, sesuai dengan pmk no. 34/pmk.10/2017. penjualan kembali emas batangan ke pt antam tbk dengan nominal lebih dari rp10 juta, dikenakan pajak penghasilan (pph) pasal 22 sebesar 1,5 persen untuk pemegang nomor pokok wajib pajak (npwp) dan 3 persen untuk non-npwp. pph 22 atas transaksi buyback dipotong langsung dari total nilai buyback. berikut harga pecahan emas batangan yang tercatat di laman logam mulia antam pada rabu: - harga emas 0,5 gram: rp993.000. - harga emas 1 gram: rp1.886.000. - harga emas 2 gram: rp3.712.000. - harga emas 3 gram: rp5.543.000. - harga emas 5 gram: rp9.205.000. - harga emas 10 gram: rp18.355.000. - harga emas 25 gram: rp45.762.000. - harga emas 50 gram: rp91.445.000. - harga emas 100 gram: rp182.812.000. - harga emas 250 gram: rp456.765.000. - harga emas 500 gram: rp913.320.000. - harga emas 1.000 gram: rp1.826.600.000. potongan pajak harga beli emas sesuai dengan pmk nomor 34/pmk.10/2017, pembelian emas batangan dikenakan pph 22 sebesar 0,45 persen untuk pemegang npwp dan 0,9 persen untuk non-npwp. setiap pembelian emas batangan disertai dengan bukti potong pph 22.",Neutral,Kenaikan harga emas adalah pergerakan harga aset investasi dan tidak secara langsung mencerminkan perubahan Indeks Harga Konsumen (CPI) untuk barang dan jasa konsumsi sehari-hari.
https://www.antaranews.com/berita/4795989/emas-di-pegadaian-antam-galeri24-naik-dan-ubs-turun-pada-26-april,antaranews.com,"Emas di Pegadaian, Antam-Galeri24 naik dan UBS turun pada 26 April",2025-04-26,"harga emas yang dikutip dari laman resmi pegadaian, sabtu, menunjukkan harga tiga produk logam mulia, yakni buatan antam, ubs dan galeri24 yang mengalami fluktuasi harga jual dari hari sebelumnya. emas antam naik rp18.000 dari semula rp2.052.000 per gram menjadi rp2.070.000, emas galeri24 juga naik rp17.000 dari angka rp1.967.000 per gram menjadi rp1.984.000. sementara, harga emas buatan ubs turun tipis rp3.000 dari rp1.999.000 menjadi rp1.996.000 per gram. emas buatan antam dan galeri24 dijual dengan kuantitas 0,5 gram hingga 1.000 gram atau 1 kilogram. sementara emas ubs dijual dengan kuantitas 0,5 gram hingga 500 gram.",Neutral,Laporan fluktuasi harga emas harian tidak secara langsung mencerminkan tekanan inflasi pada Indeks Harga Konsumen (CPI).
https://www.antaranews.com/berita/4796041/emas-antam-pada-sabtu-turun-rp21000-menjadi-rp1965-juta-per-gram,antaranews.com,"Emas Antam pada Sabtu turun Rp21.000 menjadi Rp1,965 juta per gram",2025-04-26,"harga emas antam yang dipantau dari laman logam mulia sabtu (26/4) mengalami penurunan rp21.000 dari semula rp1.986.000 menjadi rp1.965.000 per gram. adapun harga jual kembali (buyback) emas batangan turut turun ke angka rp1.814.000 per gram. transaksi harga jual dikenakan potongan pajak, sesuai dengan pmk no. 34/pmk.10/2017. penjualan kembali emas batangan ke pt antam tbk dengan nominal lebih dari rp10 juta, dikenakan pajak penghasilan (pph) pasal 22 sebesar 1,5 persen untuk pemegang nomor pokok wajib pajak (npwp) dan 3 persen untuk non-npwp. pph 22 atas transaksi buyback dipotong langsung dari total nilai buyback. berikut harga pecahan emas batangan yang tercatat di laman logam mulia antam pada sabtu: - harga emas 0,5 gram: rp1.032.500. - harga emas 1 gram: rp1.965.000. - harga emas 2 gram: rp3.870.000. - harga emas 3 gram: rp5.780.000. - harga emas 5 gram: rp9.600.000. - harga emas 10 gram: rp19.145.000. - harga emas 25 gram: rp47.737.000. - harga emas 50 gram: rp95.395.000. - harga emas 100 gram: rp190.712.000. - harga emas 250 gram: rp476.515.000. - harga emas 500 gram: rp952.820.000. - harga emas 1.000 gram: rp1.905.600.000.",Neutral,Penurunan harga emas sebagai aset investasi tidak memiliki dampak langsung signifikan terhadap inflasi CPI.
https://www.antaranews.com/berita/4761349/10-april-harga-emas-antam-melonjak-rp34000-ke-rp1846-juta-gr,antaranews.com,"10 April, harga emas Antam melonjak Rp34.000 ke Rp1,846 juta/gr",2025-04-10,"harga emas antam yang dipantau dari laman logam mulia, kamis, melonjak rp34.000 menjadi rp1.846.000 dari hari sebelumnya sebesar rp1.812.000 per gram. adapun harga jual kembali (buyback) emas batangan turut meroket menjadi rp1.696.000 per gram. transaksi harga jual dikenakan potongan pajak, sesuai dengan pmk no. 34/pmk.10/2017. penjualan kembali emas batangan ke pt antam tbk dengan nominal lebih dari rp10 juta, dikenakan pajak penghasilan (pph) pasal 22 sebesar 1,5 persen untuk pemegang nomor pokok wajib pajak (npwp) dan 3 persen untuk non-npwp. pph 22 atas transaksi buyback dipotong langsung dari total nilai buyback. berikut harga pecahan emas batangan yang tercatat di laman logam mulia antam pada kamis: - harga emas 0,5 gram: rp973.000. - harga emas 1 gram: rp1.846.000. - harga emas 2 gram: rp3.632.000. - harga emas 3 gram: rp5.423.000. - harga emas 5 gram: rp9.005.000. - harga emas 10 gram: rp17.955.000. - harga emas 25 gram: rp44.762.000. - harga emas 50 gram: rp89.445.000. - harga emas 100 gram: rp178.812.000. - harga emas 250 gram: rp446.765.000. - harga emas 500 gram: rp893.320.000. - harga emas 1.000 gram: rp1.786.600.000. potongan pajak harga beli emas sesuai dengan pmk nomor 34/pmk.10/2017, pembelian emas batangan dikenakan pph 22 sebesar 0,45 persen untuk pemegang npwp dan 0,9 persen untuk non-npwp. setiap pembelian emas batangan disertai dengan bukti potong pph 22.",Neutral,Kenaikan harga emas sebagai aset investasi tidak secara langsung mempengaruhi inflasi pada Indeks Harga Konsumen (CPI).
https://www.antaranews.com/berita/4761313/harga-jual-emas-di-pegadaian-kompak-meroket-pada-kamis,antaranews.com,Harga jual emas di Pegadaian kompak meroket pada Kamis,2025-04-10,"harga emas yang dikutip dari laman resmi pegadaian, kamis (10/4) menunjukkan harga tiga produk logam mulia, yakni buatan antam, ubs dan galeri24 yang mengalami peningkatan drastis harga jual dari hari sebelumnya emas antam meroket rp60.000 dari semula rp1.798.000 menjadi rp1.858.000 per gram, emas buatan galeri24 turut melonjak rp57.000 ke angka rp1.816.000 dari semula rp1.759.000 per gram. sementara emas buatan ubs melesat naik rp57.000 dari semula rp1.754.000 menjadi rp1.811.000 per gram. emas buatan antam dan galeri24 dijual dengan kuantitas 0,5 gram hingga 1.000 gram atau 1 kilogram. sementara emas ubs dijual dengan kuantitas 0,5 gram hingga 500 gram.",Neutral,"Peningkatan drastis harga emas, meskipun signifikan, tidak termasuk dalam perhitungan langsung Indeks Harga Konsumen (CPI)."
https://www.antaranews.com/berita/4698473/bulog-sultra-salurkan-3-ribu-ton-beras-sphp-guna-stabilkan-harga,antaranews.com,Bulog Sultra salurkan 3 ribu ton beras SPHP guna stabilkan harga,2025-03-09,"perum bulog kantor wilayah (kanwil) sulawesi tenggara (sultra) kembali menyalurkan 3 ribu ton beras guna stabilkan pasokan dan harga pangan (sphp) ke masyarakat guna menjaga stabilitas harga pangan selama ramadhan 1446 hijriah (h)/2024 masehi (m). kepala perum bulog kanwil sultra siti mardati saing saat ditemui di kendari, minggu, mengatakan distribusi beras sphp tersebut kembali dilakukan setelah dihentikan sementara waktu, pada 7 februari 2025. ""distribusi ini dijadwalkan akan dilakukan hingga 29 maret 2025,"" kata siti mardati saing. ia menyampaikan bahwa pendistribusian beras sphp ke masyarakat tersebut usai perum bulog memperoleh izin dari pemerintah pusat. untuk itu, bulog sultra mengimbau masyarakat agar tidak panik, sebab, pasokan beras tersedia dalam jumlah yang cukup. “bulog sultra telah menyiapkan 3 ribu ton beras sphp untuk seluruh wilayah di sultra,"" ujarnya. siti mardati saing mengungkapkan bahwa dari 3 ribu ton beras sphp tersebut, sebanyak 500 ton dialokasikan khusus untuk di wilayah kota kendari, dan akan disalurkan melalui pengecer serta pasar tradisional.",Inflation,Penyaluran beras oleh Bulog untuk stabilisasi harga menunjukkan adanya kekhawatiran atau tekanan inflasi pada harga pangan pokok.
