url,domain,title,date,clean_text,label,label_reason
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-14-mei-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (14 Mei 2025)",2025-05-14,"rabu (14 mei 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini naik rp 2.000 per gram, dari sebelumnya rp 1.884.000 per gram menjadi rp 1.886.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga naik rp 2.000 per gram, dari sebelumnya rp 1.732.000 per gram menjadi rp 1.734.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 152.000 per gram.",Neutral,"Laporan kenaikan harga emas sebagai komoditas investasi, tidak terkait langsung dengan Indeks Harga Konsumen (CPI)."
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-3-juni-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (3 Juni 2025)",2025-06-03,"selasa (3 juni 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini naik rp 35.000 per gram, dari sebelumnya rp 1.905.000 per gram menjadi rp 1.940.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga naik rp 35.000 per gram, dari sebelumnya rp 1.749.000 per gram menjadi rp 1.784.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 156.000 per gram.",Neutral,"Laporan kenaikan harga emas sebagai komoditas investasi, tidak terkait langsung dengan Indeks Harga Konsumen (CPI)."
https://investasi.kontan.co.id/news/update-harga-emas-hari-ini-di-pegadaian-selasa-35-antam-ubs-dan-galeri-24,investasi.kontan.co.id,"Update Harga Emas Hari Ini di Pegadaian Selasa (3/5) Antam, UBS dan GALERI 24",2025-06-03,"update harga emas hari ini di pegadaian terbaru hari selasa (3/6/2025) terdapat produk antam, galeri 24 dan ubs. harga emas di pegadaian hari ini untuk jenis antam dengan ukuran 0,5 gram naik dan dibanderol dengan harga rp 1.032.000. harga emas antam di pegadaian tersebut naik rp 10.000 dari senin kemarin. mulai sekarang, harga emas ubs di pegadaian naik dan saat ini dijual dengan harga rp 1.030.000 untuk ukuran 0,5 gram.",Neutral,"Laporan kenaikan harga emas sebagai komoditas investasi, tidak terkait langsung dengan Indeks Harga Konsumen (CPI)."
https://industri.kontan.co.id/news/harga-suzuki-lebih-murah-dari-harga-raize-rocky-alves-wr-v-ada-diskon-rp-10-juta,industri.kontan.co.id,"Harga Suzuki Fronx Lebih Murah Dari Raize Rocky Alves WR-V, Ada Diskon Rp 10 Juta",2025-06-29,"suzuki indonesia meluncurkan mobil baru, yakni suzuki fronx. harga suzuki fronx lebih mudah dibandingkan pesaing di kelasnya, seperti daihatsu rocky, toyota raize, wuling alves. pt suzuki indomobil motor (sim) resmi memulai produksi lokal model terbarunya, suzuki fronx, di pabrik cikarang, jawa barat. produksi perdana ini menandai langkah strategis suzuki dalam memperkuat kontribusinya terhadap industri otomotif nasional dan perekonomian indonesia secara keseluruhan. ""indonesia selalu menjadi bagian penting bagi suzuki global dalam pengembangan teknologi. kami berkomitmen untuk memberikan kontribusi positif dan signifikan bagi masyarakat indonesia,"" ungkap minoru amano, president director sim & sis di jakarta, rabu (28/5).",Deflation,Peluncuran mobil baru dengan harga yang lebih kompetitif dibandingkan pesaing dapat menekan harga di segmen otomotif.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-18-maret-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (18 Maret 2025)",2025-03-18,"selasa (18 maret 2025), grafik harga emas 24 karat antam menunjukkan harga emas hari ini naik rp 4.000 per gram, dari sebelumnya rp 1.741.000 per gram menjadi rp 1.745.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga emas hari ini naik rp 4.000 per gram, dari sebelumnya rp 1.590.000 per gram menjadi rp 1.594.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 151.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 151.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Kenaikan harga emas sebagai aset investasi tidak secara langsung mencerminkan perubahan Indeks Harga Konsumen (CPI) secara umum.
https://momsmoney.kontan.co.id/news/cetak-rekor-tertinggi-harga-emas-antam-melesat-rp-20000-hari-ini-16-april-2025,momsmoney.kontan.co.id,"Cetak Rekor Tertinggi, Harga Emas Antam Melesat Rp 20.000 Hari Ini 16 April 2025",2025-04-16,"harga emas antam hari ini mengalami kenaikan signifikan pada perdagangan rabu (16/4) dibandingkan dengan harga perdagangan selasa (15/4). mengutip situs logam mulia, untuk pecahan satu gram, harga emas antam hari ini berada di level rp 1.916.000, melesat rp 20.000 dibanding perdagangan kemarin. harga tersebut menjadi yang tertinggi sepanjang indonesia merdeka. harga buyback emas antam juga mengalami kenaikan harga di level yang sama pada perdagangan rabu (16/4), menjadi rp 1.765.000 per gram dari perdagangan kemarin.",Inflation,Kenaikan harga emas yang signifikan dan mencapai rekor tertinggi seringkali mengindikasikan ekspektasi inflasi atau ketidakpastian ekonomi yang mendorong pencarian safe haven.
https://insight.kontan.co.id/news/fomo-emas,insight.kontan.co.id,FOMO Emas,2025-04-16,"perekonomian global, termasuk perekonomian indonesia, tengah terguncang dalam beberapa waktu terakhir. pasar saham anjlok dan nilai tukar mata uang pun bergerak fluktuatif. ada beberapa faktor yang menyebabkan kondisi tersebut. salah satu yang tengah menjadi perbincangan hangat adalah kebijakan tarif resiprokal presiden as. kondisi ini menunjukkan perekonomian dunia sudah tidak lagi dikelola dengan patokan dasar sehingga memicu ketidakpastian. di tengah kondisi ini, emas muncul sebagai pilihan masyarakat sebagai aset investasi. lihat saja kondisi yang terjadi di china. negeri panda itu mengalami lonjakan tajam dalam perdagangan emas pada minggu lalu. harga logam mentereng itu mencapai level rekor berturut-turut seiring meningkatnya ketegangan perdagangan tiongkok-as. bloomberg melaporkan, permintaan emas menguat, karena investor mencari tempat yang aman saat perang dagang baru terjadi antara dua ekonomi teratas dunia. kondisi serupa juga terjadi di indonesia. hal ini terlihat dari banyaknya masyarakat yang berbondong-bondong berburu emas antam di butik emas logam mulia antam baik di jakarta maupun sejumlah daerah lainnya. mereka yang berburu emas antam bahkan rela mengantre dari subuh demi mendapatkan emas antam. selain disebabkan oleh kondisi ekonomi dunia yang tengah bergejolak, lonjakan pembeli disinyalir juga dipengaruhi oleh fenomena fear of missing out (fomo). maksudnya, banyak orang yang membeli emas karena takut ketinggalan tren, saat harga emas mulai naik. akan tetapi, masyarakat harus berhati-hati dalam memburu emas di situasi seperti ini. mengutip pendapat salah seorang perencana keuangan as lee baker, saat ini banyak investor yang tergoda oleh keuntungan yang tinggi sehingga bereaksi spontan dan membeli sejumlah besar emas, dan, dalam prosesnya melakukan kesalahan investasi umum dengan membeli saat harga tinggi dan menjual saat harga rendah. selain itu, masyarakat juga harus meningkatkan kewaspadaan seiring banyaknya peredaran emas palsu. badan perlindungan konsumen nasional (bpkn) mengimbau sebelum membeli emas, masyarakat harus memastikan bahwa emas yang dibeli memiliki sertifikat dan benar-benar asli. dalam berinvestasi emas, sebaiknya investasi dilakukan dalam jangka panjang. akan tetapi, jika investasi dilakukan dalam jangka pendek untuk tujuan spekulatif, masyarakat harus lebih waspada. masyarakat harus kritis dan meningkatkan literasi agar terhindar dari aksi penipuan dan kerugian dalam berinvestasi emas. fomo boleh, bodoh jangan!",Inflation,Kenaikan permintaan emas sebagai safe haven di tengah ketidakpastian ekonomi global dan perang dagang mengindikasikan ekspektasi inflasi dan pelemahan daya beli mata uang.
https://investasi.kontan.co.id/news/harga-emas-antam-termurah-hari-ini-rabu-116-sebesar-rp-1005000-cek-rinciannya,investasi.kontan.co.id,"Harga Emas Antam Termurah Hari Ini Rabu (11/6) Sebesar Rp 1.005.000, Cek Rinciannya",2025-06-11,"harga emas batangan bersertifikat antam keluaran logam mulia pt aneka tambang tbk (antm) naik pada rabu (11/6). mengutip situs logam mulia, harga pecahan satu gram emas antam berada di rp 1.910.000. harga emas antam itu naik rp 1.000 jika dibandingkan dengan harga yang dicetak pada selasa (10/6) yang berada di level rp 1.909.000 per gram. sementara harga buyback emas antam berada di level rp 1.754.000 per gram. harga tersebut naik rp 1.000 jika dibandingkan dengan harga buyback pada selasa (10/6) yang ada di rp 1.753.000 per gram.",Neutral,Kenaikan harga emas yang minim untuk aset investasi tidak cukup mengindikasikan tekanan inflasi atau deflasi pada CPI.
https://investasi.kontan.co.id/news/harga-emas-spot-menguat-ke-us322170-menuju-tengah-hari-selasa-154,investasi.kontan.co.id,"Harga Emas Spot Menguat ke US$3.221,70 Menuju Tengah Hari Selasa (15/4)",2025-04-15,"sumber: reuters | editor: yudho winarto kontan.co.id - harga emas menguat pada perdagangan selasa (15/4), seiring ketidakpastian yang terus berlanjut terkait rencana tarif presiden amerika serikat (as) donald trump dan dampaknya terhadap ekonomi global. melansir reuters, harga emas spot naik 0,4% menjadi us$3.221,70 per ons troi pada pukul 02.45 gmt, setelah sempat mencetak rekor tertinggi us$3.245,42 pada senin (15/4). sementara itu, kontrak berjangka emas as juga naik 0,4% menjadi us$3.237,60 per ons.",Neutral,"Berita ini membahas harga emas yang merupakan aset investasi, bukan komponen langsung dalam perhitungan Indeks Harga Konsumen (CPI) Indonesia."
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-19-mei-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (19 Mei 2025)",2025-05-19,"senin (19 mei 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini naik rp 23.000 per gram, dari sebelumnya rp 1.871.000 per gram menjadi rp 1.894.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga naik rp 23.000 per gram, dari sebelumnya rp 1.715.000 per gram menjadi rp 1.738.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 156.000 per gram.",Neutral,Kenaikan harga emas adalah laporan harga aset spesifik dan tidak mencerminkan perubahan harga umum barang dan jasa konsumsi yang diukur oleh CPI.
https://investasi.kontan.co.id/news/harga-emas-dunia-melesat-sebaliknya-emas-antam-turun-tajam-cek-sentimennya,investasi.kontan.co.id,"Harga Emas Dunia Melesat, Sebaliknya Emas Antam Turun Tajam, Cek Sentimennya",2025-10-22,"harga emas dunia kembali naik setelah sempat melemah sehari sebelumnya. namun, berbeda arah dengan tren global, harga emas batangan aneka tambang (antam) justru turun cukup tajam hari ini. berdasarkan data trading economics, rabu (22/10/2025) pukul 13.55 wib, harga emas spot menguat 0,83% ke level us$ 4.158 per ons troi. sebelumnya, harga emas sempat turun ke posisi us$ 4.116 per ons troi pada selasa (21/10), setelah mencapai level tinggi us$ 4.372 per ons troi pada senin (20/10). sementara itu, harga emas batangan antam justru terkoreksi rp 177.000 menjadi rp2.310.000 per gram.",Neutral,"Fluktuasi harga emas, baik global maupun lokal, tidak secara langsung mempengaruhi harga barang dan jasa yang masuk dalam keranjang perhitungan CPI."
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-1-juni-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (1 Juni 2025)",2025-06-01,"minggu (1 juni 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini tetap rp 1.888.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga masih rp 1.732.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 156.000 per gram.",Neutral,Harga emas yang tetap adalah laporan harga aset spesifik dan tidak mengindikasikan tekanan inflasi atau deflasi pada Indeks Harga Konsumen.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-batangan-antam-hari-ini-24-september-2025-naik-atau-turun,pusatdata.kontan.co.id,"Grafik Harga Emas Batangan Antam Hari Ini (24 September 2025), Naik atau Turun?",2025-09-24,"rabu (24/9) harga emas batangan bersertifikat di laman resmi logam mulia pt aneka tambang naik rp 10.000 per gram, dari sebelumnya rp 2.164.000 per gram menjadi rp 2.174.000 per gram. di lain sisi, harga buyback oleh logam mulia juga naik rp 10.000 per gram, dari sebelumnya rp 2.011.000 per gram menjadi rp 2.021.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 153.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Kenaikan harga emas batangan tidak termasuk dalam keranjang belanja konsumen yang digunakan untuk menghitung Indeks Harga Konsumen.
https://investasi.kontan.co.id/news/harga-emas-antam-tembus-rp-2045000-cek-cara-menabung-emas-di-pegadaian,investasi.kontan.co.id,"Harga Emas Antam Tembus Rp 2.045.000, Cek Cara Menabung Emas di Pegadaian",2025-04-18,"harga emas antam hari ini jumat, 18 april 2025 masih stagnan di pegadaian. berikut cara menabung emas di pegadaian agar anda tidak repot menyimpan emas batangan. mengutip website pegadaian, harga emas antam per 1 gram rp 2.045.000 hari ini 18 april 2025. harga emas antam naik cukup tinggi dibandingkan hari kemarin. untuk anda yang ingin investasi logam mulia, bisa dengan menabung emas di pegadaian. cara menabung emas di pegadaian juga relatif mudah.",Neutral,Pergerakan harga emas sebagai aset investasi tidak secara langsung memengaruhi Indeks Harga Konsumen (CPI) yang mengukur harga barang dan jasa konsumsi.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-19-april-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (19 April 2025)",2025-04-19,"sabtu (19 april 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini tetap rp 1.965.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga masih rp 1.814.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 151.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Berita ini melaporkan stabilitas harga emas sebagai aset investasi dan tidak relevan langsung dengan pergerakan harga barang dan jasa konsumsi.
https://investasi.kontan.co.id/news/langsung-ara-saham-merdeka-gold-resources-emas-melesat-25,investasi.kontan.co.id,"Langsung ARA, Saham Merdeka Gold Resources (EMAS) Melesat 25%",2025-09-23,"pt merdeka gold resources tbk (emas), resmi mencatatkan saham perdana di bursa efek indonesia (bei) pada selasa (23/9/2025). terpantau, harga saham emas melejit 25% ke level rp 3.600 per saham pada awal perdagangan bursa saham hari ini. dalam penawaran umum perdana saham atau initial public offering (ipo), emas melepas 1,62 miliar saham baru atau setara 10% dari modal ditempatkan dan disetor penuh dengan harga penawaran rp 2.880 per saham. dengan demikian, anak usaha pt merdeka copper gold tbk (mdka) ini berhasil menghimpun dana sebesar rp 4,66 triliun. dana yang diperoleh dari ipo, setelah dikurangi biaya emisi, akan digunakan untuk mendukung kegiatan modal kerja kegiatan operasional anak-anak perusahaan emas yang melakukan kegiatan usaha di bidang penambangan dan pengolahan bijih emas, serta akan digunakan untuk pembayaran sebagian pinjaman emas.",Neutral,Pergerakan harga saham perusahaan penambang emas adalah aktivitas pasar modal dan tidak memiliki dampak langsung pada inflasi CPI.
https://finansial.kontan.co.id/news/tengok-harga-emas-antam-logam-mulia-naik-rp-10000-per-gram-hari-ini-rabu-249,finansial.kontan.co.id,Tengok Harga Emas Antam Logam Mulia Naik Rp 10.000 Per Gram Hari Ini Rabu (24/9),2025-09-24,"tengok harga emas antam logam mulia terbaru hari ini rabu, 24 september 2025 kembali naik. harga emas antam hari ini ukuran 1 gram naik dan saat ini dibanderol rp 2.174.000. harga emas antam untuk ukuran 1 gram tersebut di luar pajak dan naik rp 10.000 dari hari sebelumnya, selasa (23/9/2025). selain itu, harga emas antam ukuran paling kecil yaitu 0,5 gram juga naik dan dihargai senilai rp 1.137.000.",Neutral,Kenaikan harga emas sebagai aset investasi tidak secara langsung memengaruhi komponen Indeks Harga Konsumen (CPI).
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-8-maret-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (8 Maret 2025)",2025-03-08,"sabtu (8 maret 2025), grafik harga emas 24 karat antam menunjukkan harga emas hari ini berada di rp 1.690.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga emas hari ini juga tetap rp 1.539.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 151.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Berita ini melaporkan stabilitas harga emas sebagai aset investasi dan tidak relevan langsung dengan pergerakan harga barang dan jasa konsumsi.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-19-maret-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (19 Maret 2025)",2025-03-19,"rabu (19 maret 2025), grafik harga emas 24 karat antam menunjukkan harga emas hari ini naik rp 14.000 per gram, dari sebelumnya rp 1.745.000 per gram menjadi rp 1.759.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga emas hari ini naik rp 14.000 per gram, dari sebelumnya rp 1.594.000 per gram menjadi rp 1.608.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 151.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Inflation,Kenaikan harga emas sering kali mencerminkan ekspektasi inflasi atau ketidakpastian ekonomi yang mendorong permintaan aset safe haven.
https://momsmoney.kontan.co.id/news/harga-emas-pegadaian-19-maret-2025-antam-naik-rp-4000-dan-ubs-naik-rp-31000,momsmoney.kontan.co.id,"Harga Emas Pegadaian Hari Ini 19 Maret: Antam Naik Rp 4.000, UBS Melonjak Rp 31.000",2025-03-19,"harga emas antam dan ubs di pegadaian hari ini rabu (19/3/2025) bergerak naik. bahkan, ubs melonjak. harga emas antam 1 gram di pegadaian hari ini rp 1.789.000 atau naik rp 4.000 dibandingkan dengan hari sebelumnya. sementara harga emas ubs 1 gram hari ini di pegadaian rp 1.751.000 atau melonjak rp 31.000 dibanding hari sebelumnya.",Inflation,Kenaikan harga emas yang signifikan bisa menjadi indikator ekspektasi inflasi atau pelemahan daya beli mata uang.
https://investasi.kontan.co.id/news/harga-emas-hari-ini-di-pegadaian-rabu-45-antam-ubs-dan-galeri-24,investasi.kontan.co.id,"Harga Emas Hari Ini di Pegadaian Rabu (4/5) Antam, UBS dan GALERI 24",2025-06-04,"simak harga emas hari ini di pegadaian terbaru hari rabu (4/6/2025) terdapat produk antam, galeri 24 dan ubs. harga emas di pegadaian hari ini untuk jenis antam dengan ukuran 0,5 gram naik dan dibanderol dengan harga rp 1.049.000. harga emas antam di pegadaian tersebut naik rp 17.000 dari selasa kemarin. mulai sekarang, harga emas ubs di pegadaian naik dan saat ini dijual dengan harga rp 1.044.000 untuk ukuran 0,5 gram.",Inflation,Kenaikan harga emas secara umum dapat mengindikasikan kekhawatiran inflasi di pasar.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-4-juni-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (4 Juni 2025)",2025-06-04,"rabu (4 juni 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini turun rp 16.000 per gram, dari sebelumnya rp 1.940.000 per gram menjadi rp 1.924.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga turun rp 16.000 per gram, dari sebelumnya rp 1.784.000 per gram menjadi rp 1.768.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 156.000 per gram.",Deflation,Penurunan harga emas bisa menunjukkan berkurangnya kekhawatiran inflasi atau meningkatnya kepercayaan terhadap stabilitas ekonomi.
https://insight.kontan.co.id/news/ipo-merdeka-gold-emas-berpotensi-meraup-dana-rp-465-triliun,insight.kontan.co.id,"IPO Merdeka Gold (EMAS) Berpotensi Meraup Dana Rp 4,65 Triliun",2025-09-17,"tinggal selangkah lagi, pt merdeka gold resources tbk akan melantai di bursa efek indonesia (bei). calon emiten dengan kode saham emas ini memulai masa penawaran umum pada 17-19 september 2025. berdasarkan prospektus tambahan yang dirilis pada selasa (16/9), anak usaha pt merdeka copper gold tbk (mdka) ini mematok harga initial public offering (ipo) di rp 2.880 per saham.",Neutral,"Berita ini hanya membahas IPO perusahaan pertambangan emas, bukan pergerakan harga emas di pasar atau tekanan harga konsumen."
https://investasi.kontan.co.id/news/emas-patok-harga-ipo-di-rp-2880-valuasi-mahal-dan-kenaikan-saham-terbatas,investasi.kontan.co.id,"EMAS Patok Harga IPO di Rp 2.880, Valuasi Mahal dan Kenaikan Saham Terbatas",2025-09-16,"tinggal selangkah lagi, pt merdeka gold resources tbk akan melantai di bursa efek indonesia (bei). calon emiten dengan kode saham emas ini memulai masa penawaran umum pada 17-19 september 2025. berdasarkan prospektus tambahan yang dirilis pada selasa (16/9), anak usaha pt merdeka copper gold tbk (mdka) ini mematok harga initial public offering (ipo) di rp 2.880 per saham. emiten pengelola proyek emas pani ini akan menawarkan sebanyak 1,61 miliar saham atau setara dengan 10% dari modal ditempatkan dan disetor pasca ipo. dus, emas berpotensi meruap dana segar rp 4,65 triliun.",Neutral,"Berita ini membahas penawaran umum saham (IPO) perusahaan emas, yang merupakan aktivitas pasar modal dan tidak merefleksikan pergerakan Indeks Harga Konsumen (CPI)."
https://investasi.kontan.co.id/news/update-harga-emas-hari-ini-di-pegadaian-jumat-95-antam-ubs-dan-galeri-24,investasi.kontan.co.id,"Update Harga Emas Hari Ini di Pegadaian Jumat (9/5) Antam, UBS dan GALERI 24",2025-05-09,"berikut adalah harga emas hari ini di pegadaian terbaru hari jumat (9/5/2025). terdapat produk antam, galeri 24 dan ubs. harga emas di pegadaian hari ini untuk jenis antam dengan ukuran 0,5 gram turun tipis dan dibanderol dengan harga rp 1.069.000. harga emas antam di pegadaian tersebut turun rp 1.000 dari kamis kemarin. begitupun, harga emas ubs di pegadaian turun dan saat ini dijual dengan harga rp 1.066.000 untuk ukuran 0,5 gram.",Neutral,Penurunan harga emas merupakan fluktuasi komoditas investasi yang tidak secara langsung mencerminkan tekanan inflasi atau deflasi pada Indeks Harga Konsumen.
https://investasi.kontan.co.id/news/begini-cara-beli-emas-antam-logam-mulia-harga-emas-antam-hari-ini-rp-1953000,investasi.kontan.co.id,"Begini Cara Beli Emas Antam Logam Mulia, Harga Emas Antam Hari Ini Rp 1.953.000",2025-05-08,"catat cara beli emas antam logam mulia yang menarik untuk diketahui. harga emas antam hari ini kamis, 8 mei 2025 mengalami kenaikan. mengutip website logam mulia, harga emas antam per 1 gram rp 1.953.000 hari ini 8 mei 2025. harga emas antam turun rp 3.000 dibandingkan hari kemarin. untuk anda yang ingin investasi emas antam logam mulia, cara membelinya pun relatif mudah dilakukan.",Neutral,Fluktuasi harga emas harian adalah pergerakan komoditas investasi yang tidak merepresentasikan tren inflasi atau deflasi CPI secara luas.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-21-mei-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (21 Mei 2025)",2025-05-21,"rabu (21 mei 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini naik rp 23.000 per gram, dari sebelumnya rp 1.871.000 per gram menjadi rp 1.894.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga naik rp 23.000 per gram, dari sebelumnya rp 1.715.000 per gram menjadi rp 1.738.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 156.000 per gram.",Neutral,Kenaikan harga emas adalah pergerakan komoditas investasi dan tidak langsung mengindikasikan tekanan inflasi pada Indeks Harga Konsumen.
https://investasi.kontan.co.id/news/naik-cek-harga-emas-antam-hari-ini-rabu-2152025,investasi.kontan.co.id,Naik! Cek Harga Emas Antam Hari Ini Rabu (21/5/2025),2025-05-21,"harga emas antam logam mulia terbaru hari ini rabu, 21 mei 2025 mengalami kenaikan. harga emas antam hari ini ukuran paling kecil mulai dari 0,5 gram naik dan saat ini dibanderol rp 997.000. harga emas antam ukuran tersebut naik rp 11.500 dari hari selasa (20/5/2025). begitupun, untuk harga emas antam ukuran 1 gram juga naik dan dihargai rp 1.894.000 di luar pajak.",Neutral,Kenaikan harga emas adalah pergerakan komoditas investasi yang tidak secara langsung mempengaruhi Indeks Harga Konsumen.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-26-maret-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (26 Maret 2025)",2025-03-26,"rabu (26 maret 2025), grafik harga emas 24 karat antam menunjukkan harga emas hari ini naik rp 10.000 per gram, dari sebelumnya rp 1.759.000 per gram menjadi rp 1.769.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga emas hari ini naik rp 10.000 per gram, dari sebelumnya rp 1.610.000 per gram menjadi rp 1.620.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 149.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Hanya melaporkan perubahan harga aset emas yang tidak secara langsung mencerminkan inflasi atau deflasi pada Indeks Harga Konsumen (CPI).
https://momsmoney.kontan.co.id/news/harga-emas-antam-melesat-tinggi-rp-29000-hari-ini-4-februari-2025,momsmoney.kontan.co.id,Harga Emas Antam Melesat Tinggi Rp 29.000 Hari Ini 4 Februari 2025,2025-02-04,"harga emas antam mengalami lonjakan signifikan pada perdagangan selasa (4/2) dibandingkan dengan harga perdagangan senin (3/2). untuk pecahan satu gram, mengutip situs logam mulia, harga emas antam hari ini berada di level rp 1.650.000, melesat tinggi hingga rp 29.000 dibanding perdagangan kemarin. harga buyback emas antam juga mengalami kenaikan di level yang sama pada perdagangan selasa (4/2), menjadi rp 1.501.000 per gram dari perdagangan kemarin.",Neutral,"Kenaikan harga emas adalah pergerakan harga aset, bukan indikator langsung inflasi atau deflasi barang dan jasa konsumsi yang diukur CPI."
https://finansial.kontan.co.id/news/update-grafik-harga-emas-antam-hari-ini-naik-atau-turun-3-mei-2025,finansial.kontan.co.id,"Update Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (3 Mei 2025)",2025-05-03,"sumber: logam mulia aneka tambang | editor: hasbi maulana kontan.co.id - sabtu (3 mei 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini turun rp 10.000 per gram, dari sebelumnya rp 1.912.000 per gram menjadi rp 1.902.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga turun rp 10.000 per gram, dari sebelumnya rp 1.761.000 per gram menjadi rp 1.751.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 151.000 per gram.",Neutral,Hanya melaporkan perubahan harga aset emas yang tidak secara langsung mencerminkan inflasi atau deflasi pada Indeks Harga Konsumen (CPI).
